month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,40001,"adair, ok",225000.0,-0.1,-0.1509,48,-0.0857,-0.0588,99.0,0.1976,0.3972,12,-0.4,-0.25,0,,,0.0,0.0,0.0,16.0,0.0,0.0,0.2667,0.0838,0.0739,17.0,0.5455,0.3077,154.0,-0.0034,0.0428,1436.0,-0.0471,-0.1533,290349.0,-0.0818,-0.1661,65,0.0236,0.0484,0.3542,0.1446,0.0993,1.0
202608,40079,"le flore, ok",249000.0,0.0268,-0.0197,214,0.0363,0.0047,75.0,0.0456,-0.1235,52,0.0,-0.0714,0,,,0.0,0.0,0.0,56.0,0.12,-0.0667,0.2022,0.0197,-0.014,16.0,0.28,0.2308,148.0,-0.0133,0.0119,1786.0,0.0201,-0.0078,330939.0,0.0086,-0.0522,226,0.0343,-0.0044,0.0748,0.0142,0.0137,0.0
202608,40081,"lincoln, ok",230000.0,0.0961,-0.1402,129,-0.0851,-0.1783,68.0,0.0149,0.0794,36,-0.3077,-0.25,4,-0.3333,0.0,0.0188,-0.0047,0.0027,44.0,-0.2143,-0.1538,0.1964,-0.0225,0.019,57.0,-0.1024,0.2391,141.0,0.0147,-0.0154,1643.0,0.07,-0.0854,305102.0,0.0619,-0.1377,184,-0.1024,-0.0891,0.4419,-0.0085,0.1489,1.0
202608,40059,"harper, ok",115000.0,-0.061,-0.425,8,0.3333,0.6,45.0,0.459,-0.7129,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,-0.25,-0.25,82.0,0.0083,-0.1584,1494.0,-0.0383,-0.2305,163267.0,-0.0005,-0.1573,9,0.125,0.5,0.1875,-0.1458,-0.2125,1.0
202608,40141,"tillman, ok",85500.0,-0.0489,-0.1659,27,-0.0847,0.08,78.0,-0.0096,-0.3142,8,0.0,1.0,0,,,0.0,0.0,0.0,4.0,-0.5,0.0,0.0952,-0.0651,0.0,11.0,0.2222,0.375,63.0,-0.1024,-0.0922,1460.0,0.1019,-0.0075,102712.0,-0.0683,-0.2813,38,-0.0256,0.1515,0.4074,0.1023,0.0874,1.0
202608,40031,"comanche, ok",216500.0,0.007,0.0828,450,0.0056,0.2329,61.0,0.0893,0.1296,176,-0.0538,0.1579,4,,-0.6667,0.0046,0.0046,-0.0106,128.0,0.0492,0.1429,0.1473,0.0041,0.0032,239.0,0.028,-0.0772,127.0,0.0132,0.07,1800.0,0.007,0.0588,254051.0,0.0249,0.048,689,0.0155,0.1024,0.5311,0.0116,-0.1785,0.0
202608,40043,"dewey, ok",131000.0,0.048,-0.1325,14,-0.0345,0.0,54.0,0.2022,-0.4856,4,-0.5,0.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,0.6667,0.6667,85.0,0.0123,0.0194,1400.0,-0.0244,-0.1358,171607.0,0.068,-0.2274,21,0.1667,0.2353,0.3571,0.1502,0.1429,1.0
202608,40057,"harmon, ok",319950.0,0.443,1.4802,3,-0.25,-0.4,72.0,0.3333,-0.2653,0,-1.0,,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.2222,0.0,2.0,0.5,,79.0,0.177,0.326,2344.0,0.0655,0.3258,327950.0,0.1437,1.784,5,0.0,0.0,0.5,0.25,,1.0
202608,40099,"murray, ok",225000.0,-0.0228,-0.0426,75,0.0345,0.087,81.0,-0.0471,0.2558,16,-0.2,-0.2,0,,,0.0,0.0,0.0,20.0,0.6667,0.6667,0.1869,0.0699,0.0715,17.0,-0.0286,-0.0556,136.0,-0.0034,-0.0458,1689.0,-0.0022,-0.0398,280684.0,-0.0382,-0.0581,90,0.0,0.0227,0.2267,-0.0147,-0.0342,0.0
202608,40113,"osage, ok",268900.0,0.0293,-0.1028,94,0.0621,-0.2824,54.0,-0.0314,-0.1429,44,0.2222,0.2222,0,,,0.0,0.0,0.0,24.0,-0.4545,-0.5385,0.1429,-0.1313,-0.1059,39.0,-0.0602,0.0541,133.0,0.0208,-0.1149,1835.0,0.0203,-0.077,393914.0,0.371,-0.2199,132,0.0154,-0.2048,0.4149,-0.054,0.1325,1.0
