month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,47139,"polk, tn",415000.0,-0.0059,0.0401,103,0.051,0.2118,64.0,0.0622,-0.3535,28,0.2727,1.3333,0,,,0.0,0.0,0.0,40.0,1.0,0.25,0.2222,0.0856,-0.0379,26.0,-0.1613,0.0833,214.0,-0.0088,-0.043,1952.0,0.0033,0.1193,560383.0,-0.0281,-0.0663,127,0.004,0.1239,0.2524,-0.0639,-0.0299,1.0
202608,47115,"marion, tn",580000.0,0.0311,0.2393,165,0.0185,0.2132,74.0,0.0576,0.05,32,-0.36,-0.1111,0,-1.0,,0.0,-0.0074,0.0,44.0,0.2222,-0.0833,0.1857,0.0414,-0.0451,39.0,0.1818,-0.025,269.0,0.0063,0.1218,2024.0,-0.0225,0.0065,736940.0,0.0027,0.1357,204,0.0515,0.1525,0.2364,0.0327,-0.0578,0.0
202608,47077,"henderson, tn",350000.0,-0.0532,-0.0538,84,0.1507,0.2353,65.0,0.0612,0.1712,28,0.5556,0.1667,0,,,0.0,0.0,0.0,24.0,0.5,-0.1429,0.192,0.0583,-0.0673,19.0,-0.3214,0.0556,169.0,0.0249,0.0703,2009.0,-0.0536,-0.1173,379004.0,-0.0615,-0.0385,102,0.0099,0.2,0.2262,-0.1574,-0.0385,0.0
202608,47097,"lauderdale, tn",185000.0,-0.0621,-0.1778,56,-0.1318,0.12,90.0,-0.0428,0.3561,16,-0.2,-0.2,0,,,0.0,0.0,0.0,16.0,-0.2,0.0,0.1798,-0.0089,0.0059,16.0,-0.2727,-0.2,126.0,-0.016,0.0306,1590.0,-0.0502,-0.0636,226368.0,-0.0536,-0.013,73,-0.1512,0.0429,0.2857,-0.0554,-0.1143,1.0
202608,47121,"meigs, tn",449450.0,-0.0358,-0.1439,68,0.1624,0.0625,54.0,0.0588,-0.1,12,-0.5,-0.4,0,,,0.0,0.0,0.0,24.0,0.5,0.0,0.2727,0.1057,-0.013,17.0,-0.1282,0.2143,250.0,0.0107,-0.0351,2035.0,0.0047,0.0688,622479.0,0.0422,-0.0111,80,0.0256,0.0127,0.25,-0.0833,0.0313,1.0
202608,47047,"fayette, tn",455000.0,0.0039,-0.0215,302,-0.0351,-0.0351,82.0,0.1241,-0.0944,64,-0.2195,0.0,8,3.0,0.0,0.0152,0.0114,-0.0024,116.0,-0.0169,0.1154,0.2357,0.0058,0.0067,112.0,0.12,0.3176,185.0,-0.0071,-0.0197,2554.0,0.0041,-0.0074,554788.0,-0.0527,-0.0546,417,0.0024,0.0373,0.3709,0.0514,0.0993,0.0
202608,47135,"perry, tn",303850.0,0.0222,0.0162,43,-0.0227,-0.0444,88.0,0.3462,0.1824,8,0.3333,-0.3333,0,,,0.0,0.0,0.0,8.0,-0.2,-0.3333,0.1481,-0.0299,-0.0423,5.0,-0.5,0.25,205.0,-0.0674,0.0402,1400.0,0.0068,0.0097,405413.0,-0.007,0.0293,47,-0.1215,-0.06,0.1163,-0.111,0.0274,0.0
202608,47123,"monroe, tn",440950.0,0.0437,-0.0111,261,0.0875,0.061,66.0,-0.0709,-0.0903,84,-0.0455,0.05,0,,,0.0,0.0,0.0,104.0,-0.0877,-0.037,0.2402,-0.0287,-0.0265,98.0,0.0051,0.3611,239.0,0.0092,0.0397,1858.0,0.0206,-0.06,566523.0,-0.0143,-0.0246,357,0.0515,0.1297,0.3755,-0.0308,0.0828,0.0
202608,47161,"stewart, tn",425000.0,0.0119,0.3492,68,-0.049,-0.1169,80.0,-0.1534,-0.0244,20,0.25,0.25,0,,,0.0,0.0,0.0,32.0,0.1429,0.0,0.2602,-0.0042,-0.0043,18.0,-0.0769,0.2,221.0,0.0761,0.2165,1987.0,-0.0368,0.1107,652254.0,-0.0827,0.6386,85,-0.0503,-0.0556,0.2647,-0.008,0.0699,0.0
202608,47111,"macon, tn",325000.0,-0.0299,-0.0667,122,0.0124,-0.0827,52.0,0.0612,-0.2,32,-0.2381,-0.1111,0,-1.0,,0.0,-0.0114,0.0,36.0,-0.1,-0.25,0.2011,-0.0093,-0.0211,33.0,-0.0149,-0.1081,206.0,-0.0274,-0.0034,1528.0,-0.0065,-0.0908,394278.0,-0.0065,-0.0117,151,-0.0227,-0.0679,0.2705,-0.0075,-0.0077,0.0
202608,47019,"carter, tn",375000.0,0.0346,0.0717,179,0.0,0.0982,61.0,0.1787,0.0427,60,0.0,0.25,0,,,0.0,0.0,0.0,92.0,0.0222,0.0952,0.264,-0.0168,-0.0227,80.0,0.1594,0.1765,206.0,0.0129,0.0027,1744.0,-0.008,-0.0034,462154.0,0.001,-0.0228,259,0.0423,0.131,0.4469,0.0615,0.0297,0.0
202608,47025,"claiborne, tn",349000.0,-0.0026,0.0994,141,-0.0174,0.1016,88.0,0.2545,0.0802,32,0.2308,0.1429,0,,,0.0,0.0,0.0,64.0,-0.0303,0.4545,0.3092,0.0023,0.0776,41.0,-0.0238,0.1714,181.0,-0.0045,-0.0176,1715.0,-0.0496,-0.1047,465579.0,-0.0022,-0.0176,182,-0.0162,0.1304,0.2908,-0.0019,0.0173,0.0
202608,47181,"wayne, tn",342000.0,0.0799,0.1402,47,-0.0408,-0.1296,93.0,0.1411,0.1481,4,-0.5,-0.75,0,,,0.0,0.0,0.0,12.0,-0.1429,-0.4,0.1667,-0.0453,-0.0865,11.0,0.0476,0.5714,177.0,0.0157,0.087,1574.0,-0.0487,-0.1672,537037.0,0.0823,0.3556,59,-0.0248,-0.0167,0.234,0.0198,0.1044,1.0
202608,47101,"lewis, tn",392450.0,-0.1556,0.0701,79,-0.0366,-0.0125,79.0,-0.0623,0.0972,16,-0.2727,-0.4286,0,,,0.0,0.0,0.0,24.0,-0.25,0.2,0.2087,-0.0696,0.0087,18.0,0.3846,0.8,204.0,-0.0299,-0.0249,2023.0,-0.0652,0.1468,549519.0,-0.0498,0.1885,97,0.0211,0.0899,0.2278,0.0693,0.1028,0.0
