month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,28011,"bolivar, ms",219900.0,0.1127,0.1886,65,0.0317,-0.058,66.0,0.0694,-0.0966,12,-0.3333,-0.4,0,,,0.0,0.0,0.0,20.0,-0.0909,1.5,0.202,0.0038,0.1251,22.0,-0.2903,0.4667,106.0,0.0328,0.1083,2046.0,0.0026,0.072,241339.0,0.0531,0.0769,86,-0.0802,0.0,0.3385,-0.1536,0.1211,0.0
202608,28139,"tippah, ms",289000.0,0.2364,0.4523,55,0.068,0.7188,65.0,0.097,-0.2973,8,-0.5556,0.0,0,,,0.0,0.0,0.0,12.0,-0.1429,0.5,0.1481,-0.0133,0.0212,16.0,0.3333,0.1429,130.0,0.096,0.0855,2049.0,0.1473,0.2735,349478.0,0.063,0.7627,72,0.152,0.5652,0.2909,0.0579,-0.1466,0.0
202608,28035,"forrest, ms",243000.0,-0.0041,-0.1474,209,-0.103,0.1359,67.0,0.1356,0.0308,64,-0.1579,0.0667,4,-0.3333,,0.0108,-0.0041,0.0108,84.0,-0.0667,0.6154,0.2154,-0.0052,0.0544,92.0,-0.0417,0.2958,134.0,0.0035,0.0194,1850.0,0.0054,-0.0768,290762.0,0.0381,-0.1458,302,-0.0722,0.1937,0.4402,0.0282,0.0543,1.0
202608,28103,"noxubee, ms",224450.0,0.0102,0.5533,10,-0.0476,-0.0909,90.0,0.0651,-0.2308,0,-1.0,,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.125,0.0,2.0,0.3333,-0.2,118.0,-0.1859,0.3983,2000.0,0.0,-0.1189,463250.0,-0.0087,1.8434,12,0.0,-0.2,0.2,0.0571,-0.0273,1.0
202608,28083,"leflore, ms",247250.0,0.0286,0.0455,66,-0.0504,0.2453,100.0,0.1173,0.0638,8,0.0,-0.5,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0816,-0.1013,16.0,-0.1111,0.2308,90.0,-0.0137,-0.096,2365.0,0.0283,-0.0146,245410.0,0.0169,0.0571,82,-0.0575,0.2813,0.2424,-0.0166,-0.0029,0.0
202608,28065,"jefferson davis, ms",143500.0,0.1081,-0.0874,33,0.4043,2.0,64.0,0.094,0.2308,12,0.2,2.0,0,,,0.0,0.0,0.0,12.0,1.0,2.0,0.2222,0.1148,0.0684,5.0,-0.4444,-0.5455,92.0,-0.0085,0.1279,1509.0,-0.0046,-0.2871,207838.0,-0.0332,0.0089,38,0.1343,0.7273,0.1515,-0.2315,-0.8485,1.0
202608,28079,"leake, ms",235500.0,0.0075,-0.1275,30,0.0169,0.25,102.0,0.1178,0.2216,4,0.0,0.0,0,,,0.0,0.0,0.0,4.0,0.0,-0.5,0.1081,0.0168,-0.1343,5.0,-0.4118,-0.375,116.0,-0.0463,-0.0193,1652.0,0.0341,-0.1686,267928.0,0.1247,0.0324,35,-0.0909,0.1667,0.1667,-0.1215,-0.1667,1.0
202608,28093,"marshall, ms",325000.0,-0.0091,-0.0152,123,-0.004,0.1827,82.0,0.0861,0.4138,20,-0.4737,-0.4444,0,,,0.0,0.0,0.0,56.0,0.4,0.75,0.2814,0.1097,0.1245,53.0,-0.2429,-0.0364,167.0,0.0035,0.0129,2010.0,0.0,0.0111,362121.0,0.0068,-0.031,175,-0.0909,0.1006,0.4309,-0.1359,-0.098,0.0
202608,28107,"panola, ms",259000.0,0.008,-0.0582,74,0.0647,0.1212,79.0,0.0194,0.026,24,0.7143,0.5,0,,,0.0,0.0,0.0,24.0,-0.25,0.5,0.2105,-0.0927,0.0489,19.0,-0.1163,-0.3214,150.0,0.011,0.0866,1896.0,0.0279,-0.0174,364493.0,-0.0073,0.1606,94,0.0273,0.033,0.2568,-0.0526,-0.1675,0.0
202608,28159,"winston, ms",163750.0,-0.003,0.0738,36,0.0588,-0.2653,67.0,0.0514,0.177,4,-0.6667,-0.6667,0,,,0.0,0.0,0.0,8.0,1.0,1.0,0.1702,0.0968,0.1105,7.0,-0.2632,0.4,102.0,-0.1354,0.1285,1680.0,0.0583,-0.0633,204706.0,-0.0558,0.0874,44,0.0353,-0.2,0.1944,-0.085,0.0924,0.0
