month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202607,71327,"cottonport, la",137475.0,0.0185,-0.0145,7,0.0,-0.2222,66.0,0.082,0.3895,2,-0.5,0.0,0,,,0.0,0.0,0.0,4.0,1.0,-0.3333,0.3333,0.2222,-0.102,4.0,-0.3333,3.0,94.0,-0.0069,0.0204,1337.0,0.0778,-0.1833,143777.0,-0.0479,-0.1329,11,-0.1923,0.05,0.5714,-0.2857,0.4603,0.0
202607,71429,"florien, la",214450.0,-0.0208,-0.3903,16,0.2308,0.2308,88.0,-0.0974,0.3384,4,1.0,1.0,0,,,0.0,0.0,0.0,6.0,2.0,0.5,0.2929,0.1929,0.039,2.0,-0.3333,0.3333,152.0,-0.0381,-0.3635,1736.0,-0.0118,0.066,344065.0,0.1287,-0.1158,18,0.125,0.2857,0.125,-0.1058,0.0096,1.0
202607,70128,"new orleans, la",220725.0,0.0183,0.0625,60,0.0721,0.3837,77.0,-0.1698,0.2833,18,0.5,1.25,0,,,0.0,0.0,0.0,16.0,0.3333,1.6667,0.1768,0.0229,0.0881,14.0,0.1739,-0.1563,114.0,0.0369,0.0052,1866.0,-0.0687,0.0261,238076.0,0.0346,0.0275,72,0.0746,0.2101,0.2269,0.0197,-0.1452,1.0
202607,70774,"saint amant, la",362500.0,0.0507,-0.0665,32,0.0159,0.1852,51.0,-0.2171,-0.1984,4,-0.5,-0.3333,0,,,0.0,0.0,0.0,6.0,-0.4,-0.5,0.1429,-0.0578,-0.1224,6.0,-0.2,-0.2941,179.0,-0.0341,-0.0763,1975.0,0.0239,-0.0487,385391.0,0.0119,-0.119,38,-0.038,0.1014,0.1875,-0.0506,-0.1273,0.0
202607,70433,"covington, la",442450.0,-0.0074,0.0125,271,0.015,-0.0128,70.0,0.0611,0.0945,68,-0.0811,0.0,0,-1.0,-1.0,0.0,-0.0095,-0.005,94.0,-0.0408,-0.1607,0.228,-0.0129,-0.0543,69.0,-0.1534,0.1405,196.0,-0.0106,-0.0079,2146.0,-0.02,-0.0548,625515.0,-0.0307,0.124,341,-0.0145,0.021,0.2551,-0.0507,0.0343,0.0
202607,71219,"baskin, la",67000.0,-0.1184,-0.5126,1,0.0,-0.5,36.0,0.4694,-0.1111,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,33.0,-0.1184,-0.596,2055.0,0.0,0.1398,67000.0,-0.1184,-0.5126,1,0.0,-0.6,1.0,0.0,0.5,1.0
202607,70809,"baton rouge, la",308250.0,-0.0427,0.1242,154,-0.0097,-0.0697,73.0,0.0618,-0.1934,26,-0.5185,0.1818,4,0.0,,0.0182,0.0014,0.0182,56.0,-0.0667,0.12,0.2595,0.009,0.0673,36.0,0.0441,-0.1839,163.0,-0.0232,-0.0067,1973.0,0.0109,0.1958,468555.0,-0.0561,0.0874,188,-0.0131,-0.1005,0.2313,0.0119,-0.0324,0.0
202607,70032,"arabi, la",289600.0,-0.0233,-0.1034,35,-0.1026,-0.3,88.0,0.3221,0.2215,6,2.0,-0.25,0,,,0.0,0.0,0.0,8.0,-0.5,-0.3333,0.154,-0.1567,-0.0242,14.0,0.0385,3.5,177.0,-0.0209,-0.0188,1704.0,-0.0184,-0.0384,295298.0,-0.0333,-0.1013,49,-0.0673,-0.0673,0.3857,0.0524,0.3257,1.0
202607,70448,"mandeville, la",399550.0,0.0459,0.0648,116,0.0,0.0131,61.0,0.1619,-0.024,32,-0.4483,-0.2,0,-1.0,,0.0,-0.009,0.0,40.0,0.0,-0.0476,0.2131,0.0124,-0.0046,36.0,-0.2174,-0.1111,191.0,-0.0096,0.0438,2115.0,0.0188,-0.0136,520536.0,-0.0095,0.0461,151,-0.0533,-0.0289,0.3103,-0.0862,-0.0434,0.0
202607,70420,"abita springs, la",431250.0,-0.0716,-0.0496,36,0.125,-0.0886,87.0,0.2203,0.148,16,1.6667,0.3333,0,,,0.0,0.0,0.0,14.0,0.4,1.3333,0.2424,0.034,0.1568,11.0,-0.125,-0.3636,216.0,-0.0191,0.0428,2363.0,-0.0215,0.062,526096.0,0.0371,-0.0731,47,0.0568,-0.177,0.2917,-0.0833,-0.1261,0.0
