month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202605,38318,"buena vista, tn",425000.0,0.0513,3.25,3,-0.3333,0.0,121.0,3.0333,1.2407,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,196.0,0.2253,-0.1613,1544.0,-0.5653,0.2635,511633.0,0.0331,2.0161,5,-0.1667,0.0,0.6667,0.2222,0.0,1.0
202605,37061,"erin, tn",298000.0,0.0112,0.0936,17,0.0303,-0.0556,79.0,0.0363,0.2077,8,0.0,1.0,0,,,0.0,0.0,0.0,4.0,0.0,-0.6667,0.1429,0.0228,-0.1905,7.0,-0.2222,0.4,190.0,0.0948,0.0085,1529.0,-0.0666,-0.0023,356509.0,0.035,-0.0298,26,0.04,0.1304,0.4118,-0.1337,0.134,1.0
202605,37348,"kelso, tn",417450.0,-0.0048,-0.1393,6,0.2,0.2,36.0,-0.6423,-0.1125,0,-1.0,,0,,,0.0,0.0,0.0,4.0,1.0,0.0,0.3333,0.0,-0.4667,2.0,0.0,0.0,232.0,0.0796,0.0189,2229.0,0.0894,0.0894,746157.0,0.2551,0.3672,8,0.2308,0.6,0.3333,-0.0667,-0.0667,1.0
202605,37036,"charlotte, tn",424900.0,-0.117,-0.0116,31,0.24,0.3478,59.0,0.1471,-0.025,12,0.2,0.5,0,,,0.0,0.0,0.0,16.0,1.0,0.3333,0.3137,0.1316,0.0529,4.0,-0.5,-0.6,280.0,-0.0235,0.1008,1704.0,0.0374,-0.0965,708834.0,-0.0976,0.2061,34,0.0303,0.0968,0.129,-0.191,-0.3058,0.0
202605,38061,"pocahontas, tn",332500.0,-0.0148,0.3714,4,0.6,-0.2,31.0,3.1333,-0.3673,0,-1.0,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,117.0,-0.0803,0.0859,1977.0,0.0,-0.3197,397500.0,-0.0063,0.4689,4,0.6,-0.3333,,,,1.0
202605,37932,"knoxville, tn",620000.0,-0.0082,0.0166,104,-0.0502,-0.028,58.0,0.036,-0.0254,44,-0.2143,-0.2143,0,,,0.0,0.0,0.0,56.0,0.037,0.0769,0.209,0.0303,0.0401,143.0,0.0142,-0.0138,231.0,0.0059,-0.0113,2742.0,-0.0005,0.026,712210.0,0.0231,0.0691,248,-0.008,-0.012,1.375,0.0873,0.0199,0.0
202605,37819,"newcomb, tn",335000.0,0.0,1.5,1,0.0,-0.5,121.0,0.352,0.6806,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,168.0,0.0,0.6517,1992.0,0.0,0.4477,335000.0,0.0,1.5,1,0.0,-0.75,,,,1.0
202605,38478,"pulaski, tn",334000.0,-0.0729,0.0294,89,0.092,0.2192,76.0,0.0167,0.0411,24,0.0,0.2,0,,,0.0,0.0,0.0,32.0,0.0,0.1429,0.2406,0.005,0.0301,25.0,-0.2647,-0.1935,199.0,-0.0093,0.0747,1596.0,-0.0951,-0.0537,506861.0,-0.0536,0.1506,114,-0.0172,0.1068,0.2809,-0.1363,-0.1438,0.0
202605,37804,"maryville, tn",399700.0,-0.0004,0.0521,69,0.0073,-0.1039,50.0,-0.0566,0.0101,48,0.4118,0.0909,0,,,0.0,0.0,0.0,36.0,0.125,-0.3077,0.18,-0.0058,-0.1234,63.0,-0.0935,0.2353,229.0,0.0233,0.0161,1845.0,-0.0014,0.0717,470994.0,-0.0323,-0.014,135,-0.0253,0.0714,0.913,-0.1016,0.2507,0.0
202605,37027,"brentwood, tn",1812000.0,0.0098,0.0208,330,0.0945,0.0123,54.0,0.0588,-0.069,152,0.027,0.0857,8,-0.4286,-0.3333,0.0124,-0.0109,-0.0072,108.0,0.08,-0.1563,0.1646,-0.0043,-0.0452,167.0,0.1246,0.0309,394.0,0.0273,0.0258,4515.0,0.0175,-0.0139,2171305.0,0.0133,-0.0283,497,0.1044,0.0061,0.5061,0.0135,0.0091,0.0
202605,38039,"grand junction, tn",250000.0,0.0537,-0.8162,4,0.1429,1.0,137.0,0.2188,0.717,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,119.0,0.0,,1859.0,0.1081,,260750.0,0.0747,-0.8083,5,0.1111,0.6667,0.25,-0.0357,-0.25,1.0
202605,37659,"jonesborough, tn",492400.0,0.0205,0.0707,116,-0.0293,-0.0569,47.0,-0.157,0.1059,56,-0.0968,0.0,0,-1.0,,0.0,-0.0079,0.0,64.0,0.0,-0.2,0.2605,-0.0007,-0.0262,74.0,0.1298,-0.0633,231.0,-0.0266,-0.0261,2051.0,-0.0197,0.0255,641580.0,0.0839,0.2198,193,0.0376,-0.035,0.6379,0.0898,-0.0043,0.0
202605,37181,"vanleer, tn",627500.0,0.2256,-0.0872,8,0.1429,0.1429,72.0,-0.1724,-0.1111,4,1.0,,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.125,-0.3636,1.0,0.0,-0.3333,307.0,0.1885,-0.0057,2118.0,0.0086,0.0506,1082850.0,0.8269,0.2528,10,0.25,0.25,0.125,-0.0179,-0.0893,0.0
202605,38392,"mercer, tn",252900.0,-0.0435,-0.2874,4,0.0,0.3333,52.0,0.719,-0.5048,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,142.0,-0.0198,-0.0388,1628.0,-0.0677,-0.1269,287650.0,-0.3069,-0.1289,4,0.0,0.3333,,,,1.0
202605,38562,"gainesboro, tn",336500.0,0.0782,0.1603,26,0.1304,-0.1875,43.0,-0.4237,-0.3307,16,0.6,1.0,0,,,0.0,0.0,0.0,8.0,-0.2,0.0,0.1633,-0.1276,0.0033,7.0,-0.1765,-0.4167,229.0,0.1306,0.0947,1440.0,-0.04,0.1224,446275.0,0.036,0.0987,33,0.0645,-0.2326,0.2692,-0.1003,-0.1058,1.0
202605,38261,"union city, tn",247450.0,0.0589,-0.01,51,0.2289,0.4571,58.0,0.1373,0.2211,12,-0.1429,0.0,0,,,0.0,0.0,0.0,8.0,-0.4286,0.0,0.1067,-0.0937,-0.0566,12.0,0.0909,0.0909,143.0,0.0772,0.0476,1830.0,-0.0533,-0.0577,276539.0,0.0262,0.0358,66,0.2336,0.4667,0.2353,-0.0298,-0.079,0.0
202605,37642,"church hill, tn",315000.0,-0.0308,0.008,33,0.082,0.0,42.0,-0.0118,-0.1845,20,0.1111,0.6667,0,,,0.0,0.0,0.0,20.0,1.0,0.0,0.3125,0.1675,0.0095,18.0,-0.1628,-0.1429,191.0,0.0061,0.0442,1858.0,-0.0293,0.1086,458480.0,0.0047,0.3394,53,0.0095,-0.0185,0.5455,-0.1595,-0.0909,0.0
202605,37714,"caryville, tn",359000.0,0.0195,-0.0765,17,0.2593,0.3077,40.0,-0.6491,-0.2593,8,1.0,1.0,0,,,0.0,0.0,0.0,8.0,0.3333,1.0,0.2424,0.0449,0.0606,2.0,-0.6923,-0.5,242.0,0.0007,0.0498,1864.0,0.0679,0.1004,660524.0,0.2393,0.3569,20,0.0,0.1765,0.1176,-0.3638,-0.19,1.0
202605,37127,"murfreesboro, tn",469000.0,0.0279,0.0198,121,0.105,0.0431,53.0,-0.1358,0.3816,52,0.0833,-0.1333,0,,,0.0,0.0,0.0,48.0,0.5,-0.2941,0.206,0.0673,-0.1103,50.0,-0.0566,0.1628,230.0,0.0072,-0.0037,2145.0,0.03,-0.0248,597203.0,0.0346,0.0104,171,0.0523,0.0823,0.4132,-0.0708,0.0425,0.0
202605,38460,"goodspring, tn",245000.0,0.089,-0.1154,2,-0.2,-0.5,115.0,-0.1288,-0.0171,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,185.0,0.0911,-0.0062,1401.0,0.0117,-0.0597,222967.0,0.0421,-0.2271,2,-0.3333,-0.6,0.5,0.1,0.25,1.0
202605,37916,"knoxville, tn",226000.0,-0.1804,-0.5378,16,-0.0857,3.0,60.0,0.3636,0.6901,4,0.0,-0.5,0,,,0.0,0.0,0.0,12.0,0.5,,0.4615,0.1699,0.4615,5.0,-0.2857,-0.2857,531.0,0.1247,0.0477,507.0,-0.2588,-0.4805,335388.0,-0.0878,-0.212,22,-0.0833,1.0,0.3125,-0.0875,-1.4375,1.0
