month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202605,39094,"lena, ms",249000.0,0.1615,1.3714,3,-0.3333,0.5,173.0,4.188,0.7692,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,-0.3333,0.0,108.0,-0.049,0.3888,2295.0,0.1662,0.3243,338333.0,0.1299,1.7432,4,-0.3333,0.3333,0.3333,0.0,-0.1667,1.0
202605,38641,"lake cormorant, ms",427450.0,0.0823,-0.2553,9,-0.0526,-0.1818,59.0,0.3486,0.18,4,0.0,0.0,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.1111,-0.7059,6.0,0.7143,5.0,170.0,-0.0034,-0.0439,2819.0,0.0584,0.0622,488144.0,0.0176,-0.0589,15,0.1538,0.1538,0.6667,0.2982,0.5758,1.0
202605,38838,"dennis, ms",140000.0,0.0,-0.4757,1,-0.5,-0.75,186.0,0.2039,4.3913,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,-0.5,-0.5,110.0,0.0,-0.0407,1278.0,0.0,-0.5406,140000.0,0.0,-0.5534,2,-0.3333,-0.6667,1.0,0.0,0.5,1.0
202605,38849,"guntown, ms",317500.0,0.0,-0.0471,22,-0.102,0.2941,98.0,0.25,0.5,4,0.0,0.0,0,,,0.0,0.0,0.0,8.0,1.0,1.0,0.2162,0.1035,0.0829,9.0,0.2857,1.25,153.0,-0.0027,0.0678,1976.0,0.003,-0.0653,369382.0,0.013,-0.1221,31,-0.0159,0.4762,0.4091,0.1234,0.1738,0.0
202605,38915,"bruce, ms",185500.0,0.0013,-0.1058,12,-0.04,0.0,107.0,0.0918,0.4459,0,,-1.0,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.1976,0.0,4.0,0.0,3.0,104.0,0.02,-0.1093,1947.0,-0.061,0.0963,219600.0,-0.0133,0.0062,16,-0.0588,0.2308,0.3333,0.0133,0.25,1.0
202605,38878,"vardaman, ms",213000.0,-0.0139,0.7184,2,0.3333,-0.6667,104.0,-0.445,1.4643,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,113.0,-0.0161,0.087,1892.0,0.0,0.5307,213000.0,-0.0139,0.4828,3,0.2,-0.5714,0.5,-0.1667,0.3333,1.0
202605,39470,"poplarville, ms",335500.0,0.0323,0.1986,42,0.0,0.05,73.0,0.2426,0.0504,8,-0.4286,0.0,0,,,0.0,0.0,0.0,4.0,-0.8571,-0.8571,0.0625,-0.2854,-0.2965,21.0,-0.125,0.1053,170.0,-0.0132,0.1017,1715.0,-0.0128,-0.0155,606806.0,-0.0275,0.3029,63,-0.0455,0.0678,0.5,-0.0714,0.025,0.0
202605,39475,"purvis, ms",297250.0,0.0191,0.0714,36,-0.1818,0.125,70.0,0.3113,0.1488,16,0.1429,-0.3333,0,,,0.0,0.0,0.0,12.0,-0.1429,0.0,0.2105,-0.0095,0.0415,19.0,0.4615,0.7273,163.0,-0.0035,0.1285,1890.0,0.0,-0.1002,303601.0,0.0229,-0.2212,55,-0.0435,0.2791,0.5278,0.2323,0.184,0.0
202605,38611,"byhalia, ms",385800.0,0.0296,-0.0233,72,-0.027,0.1429,61.0,0.5443,-0.1095,28,-0.0667,0.1667,4,-0.5,,0.0263,-0.0213,0.0263,16.0,-0.1111,-0.2,0.1096,-0.0023,-0.0343,46.0,0.0455,-0.0612,179.0,-0.0012,0.0268,2222.0,0.0328,-0.0069,440196.0,0.0539,-0.0161,118,0.0085,0.0,0.6389,0.0443,-0.1389,0.0
202605,39507,"gulfport, ms",266500.0,-0.0362,-0.0184,156,0.1103,0.2188,71.0,-0.1672,-0.1013,36,-0.2174,0.0,0,,,0.0,0.0,0.0,52.0,0.1304,0.3,0.2301,0.034,0.0458,36.0,-0.1818,-0.2174,168.0,0.0011,0.028,1564.0,-0.0231,0.0385,313059.0,0.0006,-0.0527,192,0.0407,0.0847,0.2308,-0.0824,-0.1286,0.0
